,ECLO
1689,0.02739726
1690,0.0
1691,0.0
1692,0.02739726
1693,0.05479452
1694,0.05479452
1695,0.05479452
1696,0.06849315
1697,0.10958904
1698,0.02739726
1699,0.02739726
1700,0.02739726
1701,0.05479452
1702,0.06849315
1703,0.02739726
1704,0.02739726
1705,0.05479452
1706,0.06849315
1707,0.0
1708,0.02739726
1709,0.09589041
1710,0.02739726
1711,0.06849315
1712,0.02739726
1713,0.0
1714,0.1369863
1715,0.02739726
1716,0.19178082
1717,0.02739726
1718,0.05479452
1719,0.06849315
1720,0.02739726
1721,0.05479452
1722,0.0
1723,0.12328767
1724,0.02739726
1725,0.06849315
1726,0.02739726
1727,0.05479452
1728,0.02739726
1729,0.05479452
1730,0.02739726
1731,0.02739726
1732,0.16438356
1733,0.12328767
1734,0.02739726
1735,0.02739726
1736,0.02739726
1737,0.02739726
1738,0.06849315
1739,0.05479452
1740,0.02739726
1741,0.12328767
1742,0.15068494
1743,0.02739726
1744,0.05479452
1745,0.02739726
1746,0.02739726
1747,0.02739726
1748,0.02739726
1749,0.06849315
1750,0.02739726
1751,0.02739726
1752,0.05479452
1753,0.02739726
1754,0.02739726
1755,0.02739726
1756,0.05479452
1757,0.06849315
1758,0.02739726
1759,0.09589041
1760,0.02739726
1761,0.02739726
1762,0.05479452
1763,0.10958904
1764,0.09589041
1765,0.06849315
1766,0.06849315
1767,0.02739726
1768,0.05479452
1769,0.02739726
1770,0.02739726
1771,0.05479452
1772,0.02739726
1773,0.05479452
1774,0.0
1775,0.0
1776,0.06849315
1777,0.10958904
1778,0.02739726
1779,0.02739726
1780,0.02739726
1781,0.02739726
1782,0.1780822
1783,0.05479452
1784,0.02739726
1785,0.31506848
1786,0.04109589
1787,0.02739726
1788,0.02739726
1789,0.10958904
1790,0.02739726
1791,0.02739726
1792,0.02739726
1793,0.02739726
1794,0.06849315
1795,0.12328767
1796,0.02739726
1797,0.3561644
1798,0.02739726
1799,0.02739726
1800,0.02739726
1801,0.1369863
1802,0.20547946
1803,0.02739726
1804,0.05479452
1805,0.02739726
1806,0.06849315
1807,0.34246576
1808,0.02739726
1809,0.0
1810,0.02739726
1811,0.28767124
1812,0.05479452
1813,0.05479452
1814,0.1369863
1815,0.02739726
1816,0.10958904
1817,0.06849315
1818,0.1369863
1819,0.02739726
1820,0.05479452
1821,0.06849315
1822,0.05479452
1823,0.02739726
1824,0.15068494
1825,0.10958904
1826,0.15068494
1827,0.05479452
1828,0.02739726
1829,0.02739726
1830,0.15068494
1831,0.06849315
1832,0.02739726
1833,0.05479452
1834,0.24657534
1835,0.05479452
1836,0.02739726
1837,0.02739726
1838,0.02739726
1839,0.02739726
1840,0.02739726
1841,0.09589041
1842,0.02739726
1843,0.05479452
1844,0.05479452
1845,0.05479452
1846,0.02739726
1847,0.20547946
1848,0.0
1849,0.02739726
1850,0.02739726
1851,0.20547946
1852,0.02739726
1853,0.02739726
1854,0.05479452
1855,0.26027396
1856,0.06849315
1857,0.02739726
1858,0.02739726
1859,0.02739726
1860,0.02739726
1861,0.02739726
1862,0.02739726
1863,0.06849315
1864,0.02739726
1865,0.02739726
1866,0.02739726
1867,0.02739726
1868,0.05479452
1869,0.05479452
1870,0.05479452
1871,0.02739726
1872,0.08219178
1873,0.02739726
1874,0.02739726
1875,0.06849315
1876,0.02739726
1877,0.02739726
1878,0.10958904
1879,0.0
1880,0.05479452
1881,0.10958904
1882,0.02739726
1883,0.05479452
1884,0.02739726
1885,0.02739726
1886,0.05479452
1887,0.02739726
1888,0.05479452
1889,0.0
1890,0.02739726
1891,0.08219178
1892,0.09589041
1893,0.10958904
1894,0.12328767
1895,0.05479452
1896,0.02739726
1897,0.02739726
1898,0.02739726
1899,0.02739726
1900,0.09589041
1901,0.02739726
1902,0.02739726
1903,0.08219178
1904,0.15068494
1905,0.02739726
1906,0.1369863
1907,0.02739726
1908,0.06849315
1909,0.0
1910,0.16438356
1911,0.06849315
1912,0.02739726
1913,0.0
1914,0.02739726
1915,0.02739726
1916,0.05479452
1917,0.12328767
1918,0.02739726
1919,0.06849315
1920,0.04109589
1921,0.05479452
1922,0.02739726
1923,0.05479452
1924,0.02739726
1925,0.02739726
1926,0.02739726
1927,0.06849315
1928,0.02739726
1929,0.02739726
1930,0.02739726
1931,0.06849315
1932,0.02739726
1933,0.02739726
1934,0.02739726
1935,0.09589041
1936,0.02739726
1937,0.05479452
1938,0.09589041
1939,0.10958904
1940,0.02739726
1941,0.02739726
1942,0.05479452
1943,0.06849315
1944,0.05479452
1945,0.02739726
1946,0.05479452
1947,0.02739726
1948,0.02739726
1949,0.06849315
1950,0.02739726
1951,0.02739726
1952,0.02739726
1953,0.02739726
1954,0.02739726
1955,0.02739726
1956,0.02739726
1957,0.06849315
1958,0.02739726
1959,0.02739726
1960,0.06849315
1961,0.02739726
1962,0.02739726
1963,0.10958904
1964,0.02739726
1965,0.05479452
1966,0.05479452
1967,0.16438356
1968,0.09589041
1969,0.02739726
1970,0.02739726
1971,0.05479452
1972,0.05479452
1973,0.0
1974,0.06849315
1975,0.02739726
1976,0.02739726
1977,0.10958904
1978,0.12328767
1979,0.02739726
1980,0.02739726
1981,0.06849315
1982,0.19178082
1983,0.02739726
1984,0.02739726
1985,0.0
1986,0.06849315
1987,0.10958904
1988,0.06849315
1989,0.09589041
1990,0.02739726
1991,0.02739726
1992,0.05479452
1993,0.02739726
1994,0.06849315
1995,0.02739726
1996,0.02739726
1997,0.05479452
1998,0.02739726
1999,0.06849315
2000,0.02739726
2001,0.09589041
2002,0.16438356
2003,0.30136988
2004,0.02739726
2005,0.15068494
2006,0.05479452
2007,0.02739726
2008,0.02739726
2009,0.10958904
2010,0.06849315
2011,0.06849315
2012,0.06849315
2013,0.02739726
2014,0.05479452
2015,0.05479452
2016,0.06849315
2017,0.02739726
2018,0.05479452
2019,0.0
2020,0.02739726
2021,0.20547946
2022,0.05479452
2023,0.02739726
2024,0.15068494
2025,0.02739726
2026,0.02739726
2027,0.05479452
2028,0.02739726
2029,0.02739726
2030,0.02739726
2031,0.02739726
2032,0.02739726
2033,0.2739726
2034,0.06849315
2035,0.05479452
2036,0.09589041
2037,0.02739726
2038,0.02739726
2039,0.0
2040,0.15068494
2041,0.0
2042,0.02739726
2043,0.02739726
2044,0.02739726
2045,0.06849315
2046,0.05479452
2047,0.05479452
2048,0.05479452
2049,0.0
2050,0.04109589
2051,0.05479452
2052,0.02739726
2053,0.02739726
2054,0.15068494
2055,0.02739726
2056,0.06849315
2057,0.02739726
2058,0.02739726
2059,0.06849315
2060,0.02739726
2061,0.10958904
2062,0.05479452
2063,0.02739726
2064,0.16438356
2065,0.05479452
2066,0.05479452
2067,0.02739726
2068,0.08219178
2069,0.05479452
2070,0.02739726
2071,0.19178082
2072,0.15068494
2073,0.15068494
2074,0.06849315
2075,0.10958904
2076,0.08219178
2077,0.02739726
2078,0.06849315
2079,0.04109589
2080,0.05479452
2081,0.0
2082,0.10958904
2083,0.02739726
2084,0.02739726
2085,0.06849315
2086,0.02739726
2087,0.02739726
2088,0.02739726
2089,0.09589041
2090,0.02739726
2091,0.10958904
2092,0.10958904
2093,0.02739726
2094,0.05479452
2095,0.02739726
2096,0.09589041
2097,0.0
2098,0.02739726
2099,0.09589041
2100,0.05479452
2101,0.02739726
2102,0.02739726
2103,0.02739726
2104,0.02739726
2105,0.12328767
2106,0.02739726
2107,0.05479452
2108,0.02739726
2109,0.09589041
2110,0.06849315
2111,0.02739726
2112,0.02739726
2113,0.05479452
2114,0.02739726
2115,0.05479452
2116,0.05479452
2117,0.05479452
2118,0.06849315
2119,0.02739726
2120,0.02739726
2121,0.04109589
2122,0.0
2123,0.06849315
2124,0.02739726
2125,0.06849315
2126,0.05479452
2127,0.05479452
2128,0.02739726
2129,0.1369863
2130,0.02739726
2131,0.05479452
2132,0.02739726
2133,0.02739726
2134,0.02739726
2135,0.05479452
2136,0.02739726
2137,0.02739726
2138,0.06849315
2139,0.12328767
2140,0.02739726
2141,0.02739726
2142,0.08219178
2143,0.06849315
2144,0.10958904
2145,0.02739726
2146,0.02739726
2147,0.06849315
2148,0.02739726
2149,0.05479452
2150,0.05479452
2151,0.06849315
2152,0.02739726
2153,0.02739726
2154,0.02739726
2155,0.05479452
2156,0.09589041
2157,0.02739726
2158,0.02739726
2159,0.15068494
2160,0.06849315
2161,0.1369863
2162,0.04109589
2163,0.19178082
2164,0.02739726
2165,0.10958904
2166,0.05479452
2167,0.02739726
2168,0.10958904
2169,0.02739726
2170,0.06849315
2171,0.06849315
2172,0.02739726
2173,0.10958904
2174,0.05479452
2175,0.02739726
2176,0.02739726
2177,0.05479452
2178,0.02739726
2179,0.05479452
2180,0.02739726
2181,0.02739726
2182,0.02739726
2183,0.06849315
2184,0.02739726
2185,0.02739726
2186,0.02739726
2187,0.06849315
2188,0.02739726
2189,0.02739726
2190,0.05479452
2191,0.05479452
2192,0.1780822
2193,0.02739726
2194,0.02739726
2195,0.02739726
2196,0.05479452
2197,0.02739726
2198,0.05479452
2199,0.04109589
2200,0.20547946
2201,0.06849315
2202,0.02739726
2203,0.02739726
2204,0.02739726
2205,0.06849315
2206,0.05479452
2207,0.05479452
2208,0.02739726
2209,0.02739726
2210,0.02739726
2211,0.02739726
2212,0.02739726
2213,0.10958904
2214,0.05479452
2215,0.09589041
2216,0.02739726
2217,0.10958904
2218,0.02739726
2219,0.02739726
2220,0.02739726
2221,0.09589041
2222,0.05479452
2223,0.02739726
2224,0.0
2225,0.02739726
2226,0.05479452
2227,0.05479452
2228,0.0
2229,0.02739726
2230,0.19178082
2231,0.09589041
2232,0.02739726
2233,0.05479452
2234,0.19178082
2235,0.12328767
2236,0.02739726
2237,0.05479452
2238,0.02739726
2239,0.02739726
2240,0.02739726
2241,0.02739726
2242,0.02739726
2243,0.0
2244,0.02739726
2245,0.05479452
2246,0.09589041
2247,0.05479452
2248,0.02739726
2249,0.05479452
2250,0.02739726
2251,0.0
2252,0.02739726
2253,0.05479452
2254,0.02739726
2255,0.0
2256,0.0
2257,0.05479452
2258,0.02739726
2259,0.02739726
2260,0.02739726
2261,0.06849315
2262,0.05479452
2263,0.06849315
2264,0.06849315
2265,0.02739726
2266,0.0
2267,0.05479452
2268,0.02739726
2269,0.02739726
2270,0.06849315
2271,0.02739726
2272,0.02739726
2273,0.02739726
2274,0.05479452
2275,0.02739726
2276,0.05479452
2277,0.06849315
2278,0.02739726
2279,0.06849315
2280,0.02739726
2281,0.02739726
2282,0.05479452
2283,0.06849315
2284,0.05479452
2285,0.02739726
2286,0.02739726
2287,0.06849315
2288,0.02739726
2289,0.02739726
2290,0.0
2291,0.02739726
2292,0.15068494
2293,0.05479452
2294,0.02739726
2295,0.10958904
2296,0.02739726
2297,0.02739726
2298,0.02739726
2299,0.0
2300,0.06849315
2301,0.06849315
2302,0.05479452
2303,0.05479452
2304,0.02739726
2305,0.2739726
2306,0.06849315
2307,0.06849315
2308,0.02739726
2309,0.05479452
2310,0.02739726
2311,0.02739726
2312,0.05479452
2313,0.02739726
2314,0.02739726
2315,0.06849315
2316,0.1369863
2317,0.02739726
2318,0.05479452
2319,0.06849315
2320,0.0
2321,0.06849315
2322,0.26027396
2323,0.05479452
2324,0.05479452
2325,0.02739726
2326,0.02739726
2327,0.02739726
2328,0.12328767
2329,0.02739726
2330,0.19178082
2331,0.02739726
2332,0.02739726
2333,0.02739726
2334,0.02739726
2335,0.05479452
2336,0.06849315
2337,0.02739726
2338,0.02739726
2339,0.02739726
2340,0.05479452
2341,0.02739726
2342,0.02739726
2343,0.02739726
2344,0.02739726
2345,0.06849315
2346,0.08219178
2347,0.02739726
2348,0.02739726
2349,0.02739726
2350,0.06849315
2351,0.02739726
2352,0.02739726
2353,0.05479452
2354,0.02739726
2355,0.02739726
2356,0.06849315
2357,0.02739726
2358,0.06849315
2359,0.02739726
2360,0.08219178
2361,0.10958904
2362,0.02739726
2363,0.05479452
2364,0.05479452
2365,0.02739726
2366,0.02739726
2367,0.02739726
2368,0.02739726
2369,0.05479452
2370,0.02739726
2371,0.02739726
2372,0.04109589
2373,0.06849315
2374,0.05479452
2375,0.06849315
2376,0.02739726
2377,0.08219178
2378,0.23287672
2379,0.02739726
2380,0.0
2381,0.0
2382,0.02739726
2383,0.06849315
2384,0.05479452
2385,0.02739726
2386,0.02739726
2387,0.06849315
2388,0.02739726
2389,0.02739726
2390,0.05479452
2391,0.02739726
2392,0.10958904
2393,0.09589041
2394,0.02739726
2395,0.05479452
2396,0.02739726
2397,0.05479452
2398,0.02739726
2399,0.05479452
2400,0.02739726
2401,0.05479452
2402,0.05479452
2403,0.02739726
2404,0.02739726
2405,0.0
2406,0.05479452
2407,0.02739726
2408,0.05479452
2409,0.06849315
2410,0.02739726
2411,0.05479452
2412,0.04109589
2413,0.06849315
2414,0.05479452
2415,0.05479452
2416,0.06849315
2417,0.05479452
2418,0.02739726
2419,0.02739726
2420,0.02739726
2421,0.12328767
2422,0.02739726
2423,0.0
2424,0.02739726
2425,0.19178082
2426,0.05479452
2427,0.02739726
2428,0.09589041
2429,0.12328767
2430,0.0
2431,0.02739726
2432,0.05479452
2433,0.06849315
2434,0.1780822
2435,0.02739726
2436,0.02739726
2437,0.02739726
2438,0.0
2439,0.0
2440,0.02739726
2441,0.02739726
2442,0.02739726
2443,0.02739726
2444,0.02739726
2445,0.02739726
2446,0.05479452
2447,0.02739726
2448,0.05479452
2449,0.05479452
2450,0.02739726
2451,0.1369863
2452,0.06849315
2453,0.05479452
2454,0.0
2455,0.0
2456,0.02739726
2457,0.02739726
2458,0.02739726
2459,0.05479452
2460,0.02739726
2461,0.05479452
2462,0.05479452
2463,0.02739726
2464,0.23287672
2465,0.10958904
2466,0.02739726
2467,0.02739726
2468,0.05479452
2469,0.02739726
2470,0.02739726
2471,0.05479452
2472,0.02739726
2473,0.06849315
2474,0.06849315
2475,0.02739726
2476,0.0
2477,0.06849315
2478,0.05479452
2479,0.02739726
2480,0.04109589
2481,0.05479452
2482,0.09589041
2483,0.02739726
2484,0.05479452
2485,0.05479452
2486,0.04109589
2487,0.05479452
2488,0.02739726
2489,0.16438356
2490,0.02739726
2491,0.02739726
2492,0.05479452
2493,0.02739726
2494,0.02739726
2495,0.02739726
2496,0.06849315
2497,0.02739726
2498,0.05479452
2499,0.02739726
2500,0.02739726
2501,0.02739726
2502,0.12328767
2503,0.06849315
2504,0.0
2505,0.05479452
2506,0.10958904
2507,0.02739726
2508,0.10958904
2509,0.04109589
2510,0.06849315
2511,0.02739726
2512,0.05479452
2513,0.02739726
2514,0.06849315
2515,0.02739726
2516,0.15068494
2517,0.02739726
2518,0.06849315
2519,0.05479452
2520,0.02739726
2521,0.02739726
2522,0.05479452
2523,0.05479452
2524,0.06849315
2525,0.02739726
2526,0.05479452
2527,0.02739726
2528,0.02739726
2529,0.02739726
2530,0.02739726
2531,0.02739726
2532,0.02739726
2533,0.02739726
2534,0.02739726
2535,0.05479452
2536,0.02739726
2537,0.02739726
2538,0.02739726
2539,0.05479452
2540,0.0
2541,0.02739726
2542,0.02739726
2543,0.02739726
2544,0.02739726
2545,0.06849315
2546,0.05479452
2547,0.02739726
2548,0.05479452
2549,0.02739726
2550,0.06849315
2551,0.05479452
2552,0.02739726
2553,0.02739726
2554,0.06849315
2555,0.10958904
2556,0.05479452
2557,0.0
2558,0.02739726
2559,0.05479452
2560,0.10958904
2561,0.05479452
2562,0.06849315
2563,0.05479452
2564,0.0
2565,0.02739726
2566,0.05479452
2567,0.06849315
2568,0.06849315
2569,0.02739726
2570,0.02739726
2571,0.02739726
2572,0.10958904
2573,0.02739726
2574,0.05479452
2575,0.06849315
2576,0.10958904
2577,0.21917808
2578,0.02739726
2579,0.06849315
2580,0.02739726
2581,0.10958904
2582,0.04109589
2583,0.06849315
2584,0.05479452
2585,0.0
2586,0.02739726
2587,0.09589041
2588,0.0
2589,0.02739726
2590,0.06849315
2591,0.02739726
2592,0.02739726
2593,0.06849315
2594,0.02739726
2595,0.09589041
2596,0.05479452
2597,0.06849315
2598,0.08219178
2599,0.02739726
2600,0.10958904
2601,0.12328767
2602,0.06849315
2603,0.02739726
2604,0.02739726
2605,0.02739726
2606,0.02739726
2607,0.02739726
2608,0.09589041
2609,0.06849315
2610,0.02739726
2611,0.02739726
2612,0.09589041
2613,0.02739726
2614,0.02739726
2615,0.10958904
2616,0.12328767
2617,0.06849315
2618,0.02739726
2619,0.02739726
2620,0.02739726
2621,0.05479452
2622,0.02739726
2623,0.02739726
2624,0.05479452
2625,0.08219178
2626,0.02739726
2627,0.05479452
2628,0.02739726
2629,0.05479452
2630,0.02739726
2631,0.05479452
2632,0.06849315
2633,0.05479452
2634,0.06849315
2635,0.31506848
2636,0.16438356
2637,0.02739726
2638,0.05479452
2639,0.02739726
2640,0.02739726
2641,0.09589041
2642,0.02739726
2643,0.05479452
2644,0.02739726
2645,0.05479452
2646,0.12328767
2647,0.23287672
2648,0.05479452
2649,0.05479452
2650,0.02739726
2651,0.12328767
2652,0.05479452
2653,0.02739726
2654,0.21917808
2655,0.06849315
2656,0.02739726
2657,0.02739726
2658,0.05479452
2659,0.05479452
2660,0.02739726
2661,0.02739726
2662,0.05479452
2663,0.09589041
2664,0.05479452
2665,0.05479452
2666,0.02739726
2667,0.04109589
2668,0.02739726
2669,0.10958904
2670,0.04109589
2671,0.02739726
2672,0.05479452
2673,0.02739726
2674,0.02739726
2675,0.0
2676,0.02739726
2677,0.02739726
2678,0.02739726
2679,0.02739726
2680,0.12328767
2681,0.05479452
2682,0.02739726
2683,0.05479452
2684,0.02739726
2685,0.16438356
2686,0.05479452
2687,0.05479452
2688,0.05479452
2689,0.12328767
2690,0.16438356
2691,0.02739726
2692,0.02739726
2693,0.02739726
2694,0.02739726
2695,0.09589041
2696,0.09589041
2697,0.05479452
2698,0.0
2699,0.05479452
2700,0.02739726
2701,0.05479452
2702,0.02739726
2703,0.08219178
2704,0.05479452
2705,0.02739726
2706,0.02739726
2707,0.02739726
2708,0.02739726
2709,0.06849315
2710,0.02739726
2711,0.02739726
2712,0.05479452
2713,0.02739726
2714,0.02739726
2715,0.02739726
2716,0.02739726
2717,0.02739726
2718,0.05479452
2719,0.0
2720,0.02739726
2721,0.02739726
2722,0.05479452
2723,0.06849315
2724,0.02739726
2725,0.02739726
2726,0.06849315
2727,0.02739726
2728,0.02739726
2729,0.10958904
2730,0.02739726
2731,0.02739726
2732,0.02739726
2733,0.02739726
2734,0.05479452
2735,0.05479452
2736,0.05479452
2737,0.05479452
2738,0.02739726
2739,0.05479452
2740,0.02739726
2741,0.02739726
2742,0.02739726
2743,0.05479452
2744,0.02739726
2745,0.02739726
2746,0.05479452
2747,0.02739726
2748,0.05479452
2749,0.06849315
2750,0.06849315
2751,0.05479452
2752,0.15068494
2753,0.02739726
2754,0.09589041
2755,0.02739726
2756,0.20547946
2757,0.02739726
2758,0.02739726
2759,0.02739726
2760,0.10958904
2761,0.02739726
2762,0.09589041
2763,0.06849315
2764,0.05479452
2765,0.02739726
2766,0.05479452
2767,0.02739726
2768,0.06849315
2769,0.05479452
2770,0.02739726
2771,0.05479452
2772,0.05479452
2773,0.09589041
2774,0.02739726
2775,0.06849315
2776,0.02739726
2777,0.1780822
2778,0.02739726
2779,0.02739726
2780,0.02739726
2781,0.05479452
2782,0.10958904
2783,0.02739726
2784,0.24657534
2785,0.02739726
2786,0.02739726
2787,0.02739726
2788,0.06849315
2789,0.06849315
2790,0.02739726
2791,0.05479452
2792,0.16438356
2793,0.02739726
2794,0.02739726
2795,0.10958904
2796,0.05479452
2797,0.02739726
2798,0.05479452
2799,0.02739726
2800,0.02739726
2801,0.0
2802,0.02739726
2803,0.05479452
2804,0.05479452
2805,0.0
2806,0.0
2807,0.20547946
2808,0.02739726
2809,0.05479452
2810,0.09589041
2811,0.12328767
2812,0.02739726
2813,0.06849315
2814,0.04109589
2815,0.02739726
2816,0.05479452
2817,0.02739726
2818,0.0
2819,0.02739726
2820,0.02739726
2821,0.15068494
2822,0.0
2823,0.10958904
2824,0.06849315
2825,0.02739726
2826,0.02739726
2827,0.10958904
2828,0.02739726
2829,0.02739726
2830,0.19178082
2831,0.02739726
2832,0.20547946
2833,0.02739726
2834,0.02739726
2835,0.06849315
2836,0.02739726
2837,0.05479452
2838,0.08219178
2839,0.10958904
2840,0.12328767
2841,0.02739726
2842,0.02739726
2843,0.05479452
2844,0.05479452
2845,0.10958904
2846,0.0
2847,0.02739726
2848,0.19178082
2849,0.06849315
2850,0.02739726
2851,0.05479452
2852,0.02739726
2853,0.02739726
2854,0.06849315
2855,0.02739726
2856,0.02739726
2857,0.06849315
2858,0.02739726
2859,0.02739726
2860,0.05479452
2861,0.02739726
2862,0.06849315
2863,0.05479452
2864,0.05479452
2865,0.10958904
2866,0.05479452
2867,0.02739726
2868,0.06849315
2869,0.05479452
2870,0.12328767
2871,0.02739726
2872,0.05479452
2873,0.06849315
2874,0.02739726
2875,0.02739726
2876,0.04109589
2877,0.05479452
2878,0.02739726
2879,0.02739726
2880,0.15068494
2881,0.02739726
2882,0.05479452
2883,0.10958904
2884,0.06849315
2885,0.02739726
2886,0.08219178
2887,0.05479452
2888,0.19178082
2889,0.06849315
2890,0.10958904
2891,0.06849315
2892,0.05479452
2893,0.12328767
2894,0.02739726
2895,0.0
2896,0.05479452
2897,0.12328767
2898,0.06849315
2899,0.02739726
2900,0.12328767
2901,0.0
2902,0.02739726
2903,0.05479452
2904,0.02739726
2905,0.02739726
2906,0.06849315
2907,0.06849315
2908,0.02739726
2909,0.05479452
2910,0.02739726
2911,0.09589041
2912,0.02739726
2913,0.02739726
2914,0.10958904
2915,0.05479452
2916,0.0
2917,0.06849315
2918,0.02739726
2919,0.05479452
2920,0.05479452
2921,0.02739726
2922,0.06849315
2923,0.02739726
2924,0.02739726
2925,0.02739726
2926,0.10958904
2927,0.02739726
2928,0.06849315
2929,0.06849315
2930,0.10958904
2931,0.05479452
2932,0.02739726
2933,0.02739726
2934,0.06849315
2935,0.05479452
2936,0.0
2937,0.05479452
2938,0.02739726
2939,0.05479452
2940,0.02739726
2941,0.05479452
2942,0.02739726
2943,0.0
2944,0.02739726
2945,0.05479452
2946,0.02739726
2947,0.02739726
2948,0.02739726
2949,0.02739726
2950,0.01369863
2951,0.02739726
2952,0.02739726
2953,0.3561644
2954,0.06849315
2955,0.02739726
2956,0.05479452
2957,0.02739726
2958,0.02739726
2959,0.05479452
